,booking_check_in,booking_check_out,listing_id,unit_id,property_id,property_type,property_design,area_id,usd
26634,2019-09-30,2019-10-01,32946302,UN2066,PR0386,4.0,1.0,A0020,21.81
26635,2019-10-08,2019-10-09,32946302,UN2066,PR0386,4.0,1.0,A0020,20.91
26636,2019-05-31,2019-06-03,32946302,UN2066,PR0386,4.0,1.0,A0020,21.64
26637,2019-04-16,2019-04-17,32904588,UN2065,PR0386,4.0,1.0,A0020,20.59
26638,2019-05-15,2019-05-16,32904588,UN2065,PR0386,4.0,1.0,A0020,20.06
26639,2019-04-30,2019-05-03,32904588,UN2065,PR0386,4.0,1.0,A0020,20.39
26640,2019-03-11,2019-03-13,32904588,UN2065,PR0386,4.0,1.0,A0020,23.69
26641,2019-03-11,2019-03-14,32904588,UN2065,PR0386,4.0,1.0,A0020,20.3
26642,2019-03-23,2019-03-25,32904588,UN2065,PR0386,4.0,1.0,A0020,20.43
26643,2019-03-10,2019-03-11,32904588,UN2065,PR0386,4.0,1.0,A0020,20.25
26644,2019-03-31,2019-04-04,32904588,UN2065,PR0386,4.0,1.0,A0020,20.37
26645,2019-03-22,2019-03-23,32904588,UN2065,PR0386,4.0,1.0,A0020,20.43
26646,2019-04-20,2019-04-21,32904588,UN2065,PR0386,4.0,1.0,A0020,20.65
26647,2019-07-06,2019-07-09,32904588,UN2065,PR0386,4.0,1.0,A0020,20.54
26648,2019-09-09,2019-09-10,32904588,UN2065,PR0386,4.0,1.0,A0020,27.55
26649,2019-07-13,2019-07-15,32904588,UN2065,PR0386,4.0,1.0,A0020,20.66
26650,2019-10-11,2019-10-16,32904588,UN2065,PR0386,4.0,1.0,A0020,20.98
26651,2019-05-24,2019-05-26,32904588,UN2065,PR0386,4.0,1.0,A0020,43.0
26652,2019-10-28,2019-10-29,32904588,UN2065,PR0386,4.0,1.0,A0020,21.05
26653,2019-08-20,2019-08-23,32904588,UN2065,PR0386,4.0,1.0,A0020,27.21
26654,2019-08-15,2019-08-18,32904588,UN2065,PR0386,4.0,1.0,A0020,28.89
26655,2019-07-19,2019-07-22,32904588,UN2065,PR0386,4.0,1.0,A0020,27.81
26656,2019-10-25,2019-10-27,32904588,UN2065,PR0386,4.0,1.0,A0020,21.07
26657,2019-05-10,2019-05-12,32904588,UN2065,PR0386,4.0,1.0,A0020,20.13
26658,2019-05-06,2019-05-08,32904588,UN2065,PR0386,4.0,1.0,A0020,20.29
26659,2019-08-13,2019-08-14,32904588,UN2065,PR0386,4.0,1.0,A0020,20.26
26660,2019-09-15,2019-09-17,32904588,UN2065,PR0386,4.0,1.0,A0020,27.71
26661,2019-06-12,2019-06-15,32904588,UN2065,PR0386,4.0,1.0,A0020,21.8
26662,2019-07-16,2019-07-19,32904588,UN2065,PR0386,4.0,1.0,A0020,20.81
26663,2019-07-09,2019-07-13,32904588,UN2065,PR0386,4.0,1.0,A0020,23.99
26664,2019-10-08,2019-10-09,32904588,UN2065,PR0386,4.0,1.0,A0020,20.91
26665,2019-05-27,2019-05-30,32904588,UN2065,PR0386,4.0,1.0,A0020,21.53
26666,2019-09-19,2019-09-20,32904588,UN2065,PR0386,4.0,1.0,A0020,27.53
26667,2019-06-19,2019-06-20,32904588,UN2065,PR0386,4.0,1.0,A0020,27.19
26668,2019-09-23,2019-09-24,32904588,UN2065,PR0386,4.0,1.0,A0020,27.48
26669,2019-05-13,2019-05-14,32904588,UN2065,PR0386,4.0,1.0,A0020,20.12
26670,2019-05-31,2019-06-04,32904588,UN2065,PR0386,4.0,1.0,A0020,21.64
26671,2019-04-26,2019-04-28,32904588,UN2065,PR0386,4.0,1.0,A0020,20.43
26672,2019-04-15,2019-04-16,32904588,UN2065,PR0386,4.0,1.0,A0020,20.63
26673,2019-05-09,2019-05-11,32904588,UN2065,PR0386,4.0,1.0,A0020,20.21
26674,2019-03-18,2019-03-20,32904588,UN2065,PR0386,4.0,1.0,A0020,20.37
26675,2019-04-07,2019-04-08,32904588,UN2065,PR0386,4.0,1.0,A0020,20.49
26676,2019-03-25,2019-03-26,32904588,UN2065,PR0386,4.0,1.0,A0020,20.45
26677,2019-04-19,2019-04-20,33260230,UN2068,PR0386,4.0,1.0,A0020,20.65
26678,2019-06-02,2019-06-04,33260230,UN2068,PR0386,4.0,1.0,A0020,21.66
26679,2019-03-24,2019-03-25,33260230,UN2068,PR0386,4.0,1.0,A0020,20.43
26680,2019-05-03,2019-05-04,33260230,UN2068,PR0386,4.0,1.0,A0020,20.35
26681,2019-04-13,2019-04-14,33260230,UN2068,PR0386,4.0,1.0,A0020,20.58
26682,2019-03-31,2019-04-01,33260230,UN2068,PR0386,4.0,1.0,A0020,20.37
26683,2019-08-07,2019-08-08,33260230,UN2068,PR0386,4.0,1.0,A0020,28.97
26684,2019-06-09,2019-06-10,33260230,UN2068,PR0386,4.0,1.0,A0020,21.79
26685,2019-06-12,2019-06-15,33260230,UN2068,PR0386,4.0,1.0,A0020,21.8
26686,2019-05-02,2019-05-03,33260230,UN2068,PR0386,4.0,1.0,A0020,23.82
26687,2019-05-13,2019-05-15,33260230,UN2068,PR0386,4.0,1.0,A0020,26.85
26688,2019-04-04,2019-04-05,33260230,UN2068,PR0386,4.0,1.0,A0020,20.47
26689,2019-03-25,2019-03-26,33260230,UN2068,PR0386,4.0,1.0,A0020,20.45
26690,2019-04-09,2019-04-11,33260230,UN2068,PR0386,4.0,1.0,A0020,20.52
26691,2019-04-19,2019-04-24,33260094,UN2067,PR0386,4.0,1.0,A0020,20.65
26692,2019-06-02,2019-06-05,33260094,UN2067,PR0386,4.0,1.0,A0020,21.66
26693,2019-04-25,2019-04-26,33260094,UN2067,PR0386,4.0,1.0,A0020,20.38
26694,2019-03-31,2019-04-02,33260094,UN2067,PR0386,4.0,1.0,A0020,20.37
26695,2019-09-21,2019-09-24,33260094,UN2067,PR0386,4.0,1.0,A0020,27.54
26696,2019-06-14,2019-06-15,33260094,UN2067,PR0386,4.0,1.0,A0020,21.68
26697,2019-05-24,2019-05-26,33260094,UN2067,PR0386,4.0,1.0,A0020,20.15
26698,2019-07-28,2019-07-30,33260094,UN2067,PR0386,4.0,1.0,A0020,22.21
26699,2019-08-07,2019-08-13,33260094,UN2067,PR0386,4.0,1.0,A0020,20.38
26700,2019-06-05,2019-06-08,33260094,UN2067,PR0386,4.0,1.0,A0020,21.85
26701,2019-05-06,2019-05-07,33260094,UN2067,PR0386,4.0,1.0,A0020,20.29
26702,2019-06-16,2019-06-17,33260094,UN2067,PR0386,4.0,1.0,A0020,27.1
26703,2019-07-08,2019-07-12,33260094,UN2067,PR0386,4.0,1.0,A0020,27.5
26704,2019-05-02,2019-05-03,33260094,UN2067,PR0386,4.0,1.0,A0020,23.82
26705,2019-09-19,2019-09-21,33260094,UN2067,PR0386,4.0,1.0,A0020,27.53
26706,2019-10-23,2019-10-27,33260094,UN2067,PR0386,4.0,1.0,A0020,21.08
26707,2019-05-14,2019-05-16,33260094,UN2067,PR0386,4.0,1.0,A0020,20.1
26708,2019-05-16,2019-05-19,19920422,UN1132,PR0115,4.0,0.0,A0002,16.78
26709,2018-10-19,2018-10-20,19920422,UN1132,PR0115,4.0,0.0,A0002,15.94
26710,2018-10-23,2018-10-24,19920422,UN1132,PR0115,4.0,0.0,A0002,17.93
26711,2018-07-07,2018-07-09,19920422,UN1132,PR0115,4.0,0.0,A0002,18.97
26712,2018-12-08,2018-12-09,19920422,UN1132,PR0115,4.0,0.0,A0002,22.26
26713,2018-08-16,2018-08-18,19920422,UN1132,PR0115,4.0,0.0,A0002,18.66
26714,2018-08-19,2018-08-21,19920422,UN1132,PR0115,4.0,0.0,A0002,21.91
26715,2018-09-11,2018-10-11,19920422,UN1132,PR0115,4.0,0.0,A0002,13.06
26716,2018-08-14,2018-08-16,19920422,UN1132,PR0115,4.0,0.0,A0002,19.8
26717,2018-09-01,2018-09-04,19920422,UN1132,PR0115,4.0,0.0,A0002,17.51
26718,2018-11-28,2018-11-30,19920422,UN1132,PR0115,4.0,0.0,A0002,17.68
26719,2019-04-30,2019-05-15,19920422,UN1132,PR0115,4.0,0.0,A0002,17.05
26720,2019-03-11,2019-03-15,19920422,UN1132,PR0115,4.0,0.0,A0002,16.29
26721,2019-04-19,2019-04-25,19920422,UN1132,PR0115,4.0,0.0,A0002,17.27
26722,2019-01-13,2019-01-28,19920422,UN1132,PR0115,4.0,0.0,A0002,17.22
26723,2019-03-03,2019-03-04,19920422,UN1132,PR0115,4.0,0.0,A0002,16.49
26724,2018-08-25,2018-08-29,19920422,UN1132,PR0115,4.0,0.0,A0002,21.92
26725,2018-08-06,2018-08-09,19920422,UN1132,PR0115,4.0,0.0,A0002,19.58
26726,2019-03-16,2019-03-17,19920422,UN1132,PR0115,4.0,0.0,A0002,16.31
26727,2018-11-09,2018-11-15,19920422,UN1132,PR0115,4.0,0.0,A0002,17.85
26728,2018-04-17,2018-04-19,19920422,UN1132,PR0115,4.0,0.0,A0002,15.38
26729,2019-05-19,2019-05-21,19920422,UN1132,PR0115,4.0,0.0,A0002,16.78
26730,2019-09-07,2019-09-08,19920422,UN1132,PR0115,4.0,0.0,A0002,16.87
26731,2019-10-03,2019-10-05,19920422,UN1132,PR0115,4.0,0.0,A0002,16.11
26732,2019-09-24,2019-09-30,19920422,UN1132,PR0115,4.0,0.0,A0002,16.15
26733,2019-09-20,2019-09-22,19920422,UN1132,PR0115,4.0,0.0,A0002,16.22
26734,2019-09-18,2019-09-19,19920422,UN1132,PR0115,4.0,0.0,A0002,16.21
26735,2019-09-16,2019-09-18,19920422,UN1132,PR0115,4.0,0.0,A0002,16.24
26736,2019-09-15,2019-09-16,19920422,UN1132,PR0115,4.0,0.0,A0002,16.32
26737,2019-09-22,2019-09-24,19920422,UN1132,PR0115,4.0,0.0,A0002,16.22
26738,2019-05-26,2019-05-29,19920422,UN1132,PR0115,4.0,0.0,A0002,16.85
26739,2019-09-30,2019-10-02,19920422,UN1132,PR0115,4.0,0.0,A0002,16.07
26740,2019-09-13,2019-09-15,19920422,UN1132,PR0115,4.0,0.0,A0002,16.32
26741,2019-04-15,2019-04-17,19920422,UN1132,PR0115,4.0,0.0,A0002,17.25
26742,2017-09-06,2017-09-12,19920422,UN1132,PR0115,4.0,0.0,A0002,14.05
26743,2017-07-23,2017-07-25,19920422,UN1132,PR0115,4.0,0.0,A0002,10.93
26744,2017-08-16,2017-08-19,19920422,UN1132,PR0115,4.0,0.0,A0002,10.96
26745,2017-09-01,2017-09-06,19920422,UN1132,PR0115,4.0,0.0,A0002,14.49
26746,2017-08-06,2017-08-09,19920422,UN1132,PR0115,4.0,0.0,A0002,11.01
26747,2018-06-03,2018-06-07,19920422,UN1132,PR0115,4.0,0.0,A0002,17.47
26748,2018-05-20,2018-05-21,19920422,UN1132,PR0115,4.0,0.0,A0002,15.56
26749,2018-03-06,2018-03-08,19920422,UN1132,PR0115,4.0,0.0,A0002,12.1
26750,2017-08-04,2017-08-05,19920422,UN1132,PR0115,4.0,0.0,A0002,12.02
26751,2018-08-05,2018-08-06,19920422,UN1132,PR0115,4.0,0.0,A0002,18.85
26752,2018-04-10,2018-04-11,19920422,UN1132,PR0115,4.0,0.0,A0002,14.81
26753,2018-03-11,2018-03-14,19920422,UN1132,PR0115,4.0,0.0,A0002,15.94
26754,2017-10-02,2017-10-12,19920422,UN1132,PR0115,4.0,0.0,A0002,10.72
26755,2018-03-20,2018-03-23,19920422,UN1132,PR0115,4.0,0.0,A0002,18.82
26756,2017-09-25,2017-09-27,19920422,UN1132,PR0115,4.0,0.0,A0002,11.44
26757,2018-05-21,2018-05-22,19920422,UN1132,PR0115,4.0,0.0,A0002,15.53
26758,2018-07-30,2018-07-31,19920422,UN1132,PR0115,4.0,0.0,A0002,18.94
26759,2018-05-09,2018-05-12,19920422,UN1132,PR0115,4.0,0.0,A0002,16.26
26760,2017-08-05,2017-08-06,19920422,UN1132,PR0115,4.0,0.0,A0002,11.01
26761,2018-04-04,2018-04-08,19920422,UN1132,PR0115,4.0,0.0,A0002,18.11
26762,2017-08-20,2017-08-22,19920422,UN1132,PR0115,4.0,0.0,A0002,10.94
26763,2018-07-31,2018-08-01,19920422,UN1132,PR0115,4.0,0.0,A0002,18.9
26764,2018-06-11,2018-06-12,19920422,UN1132,PR0115,4.0,0.0,A0002,18.53
26765,2017-07-25,2017-08-04,19920422,UN1132,PR0115,4.0,0.0,A0002,10.93
26766,2017-12-06,2017-12-12,19920422,UN1132,PR0115,4.0,0.0,A0002,12.92
26767,2017-09-15,2017-09-25,19920422,UN1132,PR0115,4.0,0.0,A0002,11.84
26768,2018-12-10,2018-12-14,19920422,UN1132,PR0115,4.0,0.0,A0002,19.23
26769,2017-08-27,2017-09-01,19920422,UN1132,PR0115,4.0,0.0,A0002,14.46
26770,2017-11-24,2017-11-27,19920422,UN1132,PR0115,4.0,0.0,A0002,35.88
26771,2018-05-25,2018-05-27,19920422,UN1132,PR0115,4.0,0.0,A0002,16.06
26772,2018-05-28,2018-05-29,19920422,UN1132,PR0115,4.0,0.0,A0002,15.7
26773,2018-02-17,2018-02-22,19920422,UN1132,PR0115,4.0,0.0,A0002,15.06
26774,2018-02-28,2018-03-02,19920422,UN1132,PR0115,4.0,0.0,A0002,17.6
26775,2017-08-24,2017-08-26,19920422,UN1132,PR0115,4.0,0.0,A0002,14.47
26776,2018-04-12,2018-04-14,19920422,UN1132,PR0115,4.0,0.0,A0002,17.61
26777,2017-09-29,2017-10-01,19920422,UN1132,PR0115,4.0,0.0,A0002,12.01
26778,2018-04-29,2018-04-30,19920422,UN1132,PR0115,4.0,0.0,A0002,15.75
26779,2018-06-09,2018-06-11,19920422,UN1132,PR0115,4.0,0.0,A0002,19.14
26780,2018-05-13,2018-05-14,19920422,UN1132,PR0115,4.0,0.0,A0002,15.75
26781,2018-01-22,2018-01-25,19920422,UN1132,PR0115,4.0,0.0,A0002,18.16
26782,2018-03-09,2018-03-11,19920422,UN1132,PR0115,4.0,0.0,A0002,17.56
26783,2018-06-07,2018-06-08,19920422,UN1132,PR0115,4.0,0.0,A0002,18.66
26784,2018-07-18,2018-07-20,19920422,UN1132,PR0115,4.0,0.0,A0002,18.92
26785,2018-01-30,2018-02-13,19920422,UN1132,PR0115,4.0,0.0,A0002,12.12
26786,2017-08-09,2017-08-13,19920422,UN1132,PR0115,4.0,0.0,A0002,13.56
26787,2017-10-13,2017-10-16,19920422,UN1132,PR0115,4.0,0.0,A0002,12.22
26788,2019-01-31,2019-02-03,19920422,UN1132,PR0115,4.0,0.0,A0002,17.43
26789,2017-11-05,2017-11-12,19920422,UN1132,PR0115,4.0,0.0,A0002,22.79
26790,2017-10-16,2017-11-04,19920422,UN1132,PR0115,4.0,0.0,A0002,10.79
26791,2018-06-12,2018-06-25,19920422,UN1132,PR0115,4.0,0.0,A0002,17.7
26792,2017-11-17,2017-11-19,19920422,UN1132,PR0115,4.0,0.0,A0002,43.02
26793,2018-02-15,2018-02-17,19920422,UN1132,PR0115,4.0,0.0,A0002,14.34
26794,2017-09-13,2017-09-15,19920422,UN1132,PR0115,4.0,0.0,A0002,13.3
26795,2018-10-19,2018-10-20,23506993,UN1135,PR0115,4.0,0.0,A0002,17.56
26796,2018-10-19,2018-10-20,23506993,UN1135,PR0115,4.0,0.0,A0002,17.56
26797,2018-09-04,2018-09-05,23506993,UN1135,PR0115,4.0,0.0,A0002,17.86
26798,2018-07-25,2018-07-27,23506993,UN1135,PR0115,4.0,0.0,A0002,26.04
26799,2018-09-15,2018-09-17,23506993,UN1135,PR0115,4.0,0.0,A0002,18.02
26800,2018-08-11,2018-08-13,23506993,UN1135,PR0115,4.0,0.0,A0002,25.98
26801,2018-09-29,2018-09-30,23506993,UN1135,PR0115,4.0,0.0,A0002,17.9
26802,2018-10-20,2018-10-21,23506993,UN1135,PR0115,4.0,0.0,A0002,17.56
26803,2018-10-26,2018-10-27,23506993,UN1135,PR0115,4.0,0.0,A0002,17.54
26804,2018-11-03,2018-11-04,23506993,UN1135,PR0115,4.0,0.0,A0002,17.88
26805,2018-12-31,2019-01-02,23506993,UN1135,PR0115,4.0,0.0,A0002,31.23
26806,2018-12-08,2018-12-15,23506993,UN1135,PR0115,4.0,0.0,A0002,21.69
26807,2019-01-09,2019-01-10,23506993,UN1135,PR0115,4.0,0.0,A0002,20.6
26808,2019-01-12,2019-01-13,23506993,UN1135,PR0115,4.0,0.0,A0002,20.66
26809,2019-01-02,2019-01-05,23506993,UN1135,PR0115,4.0,0.0,A0002,31.11
26810,2018-10-01,2018-10-05,23506993,UN1135,PR0115,4.0,0.0,A0002,17.89
26811,2018-10-15,2018-10-17,23506993,UN1135,PR0115,4.0,0.0,A0002,17.54
26812,2018-08-19,2018-08-21,23506993,UN1135,PR0115,4.0,0.0,A0002,25.53
26813,2019-03-27,2019-03-29,23506993,UN1135,PR0115,4.0,0.0,A0002,22.14
26814,2018-09-21,2018-09-23,23506993,UN1135,PR0115,4.0,0.0,A0002,17.89
26815,2018-10-06,2018-10-09,23506993,UN1135,PR0115,4.0,0.0,A0002,17.57
26816,2018-08-30,2018-09-03,23506993,UN1135,PR0115,4.0,0.0,A0002,21.88
26817,2019-03-15,2019-03-20,23506993,UN1135,PR0115,4.0,0.0,A0002,22.08
26818,2018-09-10,2018-09-12,23506993,UN1135,PR0115,4.0,0.0,A0002,17.96
26819,2019-04-03,2019-04-04,23506993,UN1135,PR0115,4.0,0.0,A0002,19.75
26820,2018-08-22,2018-08-26,23506993,UN1135,PR0115,4.0,0.0,A0002,25.8
26821,2018-11-07,2018-11-14,23506993,UN1135,PR0115,4.0,0.0,A0002,18.61
26822,2018-12-05,2018-12-08,23506993,UN1135,PR0115,4.0,0.0,A0002,22.35
26823,2018-09-05,2018-09-06,23506993,UN1135,PR0115,4.0,0.0,A0002,17.86
26824,2019-03-08,2019-03-09,23506993,UN1135,PR0115,4.0,0.0,A0002,19.55
26825,2018-09-19,2018-09-22,23506993,UN1135,PR0115,4.0,0.0,A0002,24.2
26826,2018-09-19,2018-09-20,23506993,UN1135,PR0115,4.0,0.0,A0002,17.93
26827,2018-08-18,2018-08-19,23506993,UN1135,PR0115,4.0,0.0,A0002,23.12
26828,2018-11-05,2018-11-12,23506993,UN1135,PR0115,4.0,0.0,A0002,17.95
26829,2018-09-24,2018-09-25,23506993,UN1135,PR0115,4.0,0.0,A0002,17.93
26830,2018-11-06,2018-11-08,23506993,UN1135,PR0115,4.0,0.0,A0002,18.02
26831,2019-04-30,2019-05-02,23506993,UN1135,PR0115,4.0,0.0,A0002,11.08
26832,2018-09-12,2018-09-14,23506993,UN1135,PR0115,4.0,0.0,A0002,17.99
26833,2018-10-28,2018-10-30,23506993,UN1135,PR0115,4.0,0.0,A0002,17.59
26834,2019-01-19,2019-01-25,23506993,UN1135,PR0115,4.0,0.0,A0002,22.2
26835,2018-11-24,2018-11-29,23506993,UN1135,PR0115,4.0,0.0,A0002,19.02
26836,2018-11-24,2018-11-29,23506993,UN1135,PR0115,4.0,0.0,A0002,19.02
26837,2018-10-30,2018-11-01,23506993,UN1135,PR0115,4.0,0.0,A0002,17.59
26838,2019-01-06,2019-01-09,23506993,UN1135,PR0115,4.0,0.0,A0002,20.43
26839,2018-12-20,2018-12-24,23506993,UN1135,PR0115,4.0,0.0,A0002,20.14
26840,2019-01-13,2019-01-31,23506993,UN1135,PR0115,4.0,0.0,A0002,20.66
26841,2019-01-13,2019-01-17,23506993,UN1135,PR0115,4.0,0.0,A0002,22.38
26842,2019-03-03,2019-03-04,23506993,UN1135,PR0115,4.0,0.0,A0002,22.33
26843,2018-08-28,2018-08-30,23506993,UN1135,PR0115,4.0,0.0,A0002,25.72
26844,2019-06-02,2019-06-03,23506993,UN1135,PR0115,4.0,0.0,A0002,19.29
26845,2019-03-10,2019-03-13,23506993,UN1135,PR0115,4.0,0.0,A0002,22.02
26846,2018-11-13,2018-11-14,23506993,UN1135,PR0115,4.0,0.0,A0002,0.0
26847,2018-10-13,2018-10-15,23506993,UN1135,PR0115,4.0,0.0,A0002,17.54
26848,2019-05-03,2019-05-04,23506993,UN1135,PR0115,4.0,0.0,A0002,22.11
26849,2019-07-20,2019-07-23,23506993,UN1135,PR0115,4.0,0.0,A0002,19.12
26850,2018-12-27,2018-12-30,23506993,UN1135,PR0115,4.0,0.0,A0002,30.83
26851,2018-08-26,2018-08-28,23506993,UN1135,PR0115,4.0,0.0,A0002,25.71
26852,2018-11-22,2018-11-23,23506993,UN1135,PR0115,4.0,0.0,A0002,19.01
26853,2018-10-17,2018-10-19,23506993,UN1135,PR0115,4.0,0.0,A0002,17.47
26854,2018-12-16,2018-12-20,23506993,UN1135,PR0115,4.0,0.0,A0002,19.9
26855,2019-03-01,2019-03-03,23506993,UN1135,PR0115,4.0,0.0,A0002,22.33
26856,2018-09-28,2018-09-30,23506993,UN1135,PR0115,4.0,0.0,A0002,17.9
26857,2019-03-22,2019-03-23,23506993,UN1135,PR0115,4.0,0.0,A0002,22.2
26858,2018-09-17,2018-09-19,23506993,UN1135,PR0115,4.0,0.0,A0002,17.94
26859,2019-03-09,2019-03-11,23506993,UN1135,PR0115,4.0,0.0,A0002,19.55
26860,2019-04-20,2019-04-23,23506993,UN1135,PR0115,4.0,0.0,A0002,20.72
26861,2018-11-04,2018-11-05,23506993,UN1135,PR0115,4.0,0.0,A0002,17.93
26862,2019-01-29,2019-02-01,23506993,UN1135,PR0115,4.0,0.0,A0002,19.28
26863,2018-08-09,2018-08-11,23506993,UN1135,PR0115,4.0,0.0,A0002,26.1
26864,2018-10-27,2018-10-28,23506993,UN1135,PR0115,4.0,0.0,A0002,17.54
26865,2018-10-10,2018-10-13,23506993,UN1135,PR0115,4.0,0.0,A0002,17.55
26866,2018-11-15,2018-11-19,23506993,UN1135,PR0115,4.0,0.0,A0002,18.83
26867,2018-11-30,2018-12-02,23506993,UN1135,PR0115,4.0,0.0,A0002,19.33
26868,2019-05-19,2019-05-22,23506993,UN1135,PR0115,4.0,0.0,A0002,21.82
26869,2019-06-24,2019-06-26,23506993,UN1135,PR0115,4.0,0.0,A0002,9.25
26870,2019-06-22,2019-06-24,23506993,UN1135,PR0115,4.0,0.0,A0002,19.57
26871,2018-11-20,2018-11-21,23506993,UN1135,PR0115,4.0,0.0,A0002,18.27
26872,2019-08-28,2019-08-30,23506993,UN1135,PR0115,4.0,0.0,A0002,22.12
26873,2019-10-21,2019-10-22,23506993,UN1135,PR0115,4.0,0.0,A0002,19.31
26874,2019-09-26,2019-09-27,23506993,UN1135,PR0115,4.0,0.0,A0002,19.79
26875,2019-09-10,2019-09-12,23506993,UN1135,PR0115,4.0,0.0,A0002,21.06
26876,2019-09-09,2019-09-10,23506993,UN1135,PR0115,4.0,0.0,A0002,21.06
26877,2019-05-12,2019-05-13,23506993,UN1135,PR0115,4.0,0.0,A0002,21.88
26878,2019-06-14,2019-06-18,23506993,UN1135,PR0115,4.0,0.0,A0002,19.31
26879,2019-06-07,2019-06-08,23506993,UN1135,PR0115,4.0,0.0,A0002,19.4
26880,2019-12-14,2019-12-17,23506993,UN1135,PR0115,4.0,0.0,A0002,22.21
26881,2019-08-26,2019-08-28,23506993,UN1135,PR0115,4.0,0.0,A0002,22.13
26882,2019-08-09,2019-08-11,23506993,UN1135,PR0115,4.0,0.0,A0002,22.22
26883,2019-12-29,2019-12-30,23506993,UN1135,PR0115,4.0,0.0,A0002,19.81
26884,2019-08-05,2019-08-09,23506993,UN1135,PR0115,4.0,0.0,A0002,34.47
26885,2019-08-20,2019-08-23,23506993,UN1135,PR0115,4.0,0.0,A0002,22.11
26886,2019-12-28,2019-12-29,23506993,UN1135,PR0115,4.0,0.0,A0002,33.94
26887,2019-07-28,2019-08-04,23506993,UN1135,PR0115,4.0,0.0,A0002,18.44
26888,2019-08-23,2019-08-26,23506993,UN1135,PR0115,4.0,0.0,A0002,22.18
26889,2019-10-07,2019-10-09,23506993,UN1135,PR0115,4.0,0.0,A0002,22.28
26890,2019-06-10,2019-06-11,23506993,UN1135,PR0115,4.0,0.0,A0002,18.73
26891,2019-09-18,2019-09-20,23506993,UN1135,PR0115,4.0,0.0,A0002,21.04
26892,2019-09-16,2019-09-18,23506993,UN1135,PR0115,4.0,0.0,A0002,21.07
26893,2019-10-25,2019-10-26,23506993,UN1135,PR0115,4.0,0.0,A0002,19.34
26894,2019-08-03,2019-08-05,23506993,UN1135,PR0115,4.0,0.0,A0002,34.74
26895,2019-08-03,2019-08-06,23506993,UN1135,PR0115,4.0,0.0,A0002,34.74
26896,2019-08-12,2019-08-13,23506993,UN1135,PR0115,4.0,0.0,A0002,23.83
26897,2019-10-17,2019-10-19,23506993,UN1135,PR0115,4.0,0.0,A0002,19.55
26898,2019-05-29,2019-06-02,23506993,UN1135,PR0115,4.0,0.0,A0002,21.78
26899,2019-12-07,2019-12-08,23506993,UN1135,PR0115,4.0,0.0,A0002,17.29
26900,2019-12-10,2019-12-11,23506993,UN1135,PR0115,4.0,0.0,A0002,24.59
26901,2019-08-07,2019-08-09,23506993,UN1135,PR0115,4.0,0.0,A0002,23.86
26902,2019-07-23,2019-07-24,23506993,UN1135,PR0115,4.0,0.0,A0002,31.81
26903,2019-05-04,2019-05-08,23506993,UN1135,PR0115,4.0,0.0,A0002,22.11
26904,2019-07-27,2019-07-28,23506993,UN1135,PR0115,4.0,0.0,A0002,18.39
26905,2019-12-11,2019-12-14,23506993,UN1135,PR0115,4.0,0.0,A0002,21.06
26906,2019-06-26,2019-06-27,23506993,UN1135,PR0115,4.0,0.0,A0002,18.83
26907,2019-06-26,2019-07-01,23506993,UN1135,PR0115,4.0,0.0,A0002,18.49
26908,2019-10-26,2019-10-28,23506993,UN1135,PR0115,4.0,0.0,A0002,22.47
26909,2019-10-19,2019-10-21,23506993,UN1135,PR0115,4.0,0.0,A0002,22.31
26910,2019-08-18,2019-08-20,23506993,UN1135,PR0115,4.0,0.0,A0002,22.16
26911,2019-10-04,2019-10-06,23506993,UN1135,PR0115,4.0,0.0,A0002,22.29
26912,2019-09-28,2019-10-03,23506993,UN1135,PR0115,4.0,0.0,A0002,21.43
26913,2019-10-29,2019-10-31,23506993,UN1135,PR0115,4.0,0.0,A0002,22.45
26914,2019-05-08,2019-05-09,23506993,UN1135,PR0115,4.0,0.0,A0002,22.05
26915,2019-06-11,2019-06-13,23506993,UN1135,PR0115,4.0,0.0,A0002,18.74
26916,2019-07-08,2019-07-09,23506993,UN1135,PR0115,4.0,0.0,A0002,18.9
26917,2019-07-25,2019-07-27,23506993,UN1135,PR0115,4.0,0.0,A0002,18.39
26918,2019-07-16,2019-07-18,23506993,UN1135,PR0115,4.0,0.0,A0002,19.14
26919,2019-05-02,2019-05-03,23506993,UN1135,PR0115,4.0,0.0,A0002,32.12
26920,2019-05-23,2019-05-28,23506993,UN1135,PR0115,4.0,0.0,A0002,21.77
26921,2019-10-14,2019-10-17,23506993,UN1135,PR0115,4.0,0.0,A0002,22.29
26922,2019-09-13,2019-09-15,23506993,UN1135,PR0115,4.0,0.0,A0002,21.19
26923,2019-07-18,2019-07-20,23506993,UN1135,PR0115,4.0,0.0,A0002,31.78
26924,2019-12-22,2019-12-26,23506993,UN1135,PR0115,4.0,0.0,A0002,19.79
26925,2019-12-05,2019-12-07,23506993,UN1135,PR0115,4.0,0.0,A0002,17.26
26926,2019-07-04,2019-07-08,23506993,UN1135,PR0115,4.0,0.0,A0002,18.86
26927,2019-12-26,2019-12-28,23506993,UN1135,PR0115,4.0,0.0,A0002,19.81
26928,2019-12-26,2019-12-28,23506993,UN1135,PR0115,4.0,0.0,A0002,19.81
26929,2019-06-19,2019-06-22,23506993,UN1135,PR0115,4.0,0.0,A0002,18.35
